symA,symB,S_cos,S_wcos,S_dot,same_group,period_distance
Ge,Au,4.454226276200e-03,-9.163653361230e-02,2.520144442127e-02,0,2.000000000000e+00
Ge,Hg,2.016597587552e-01,4.613728637425e-01,1.418972182235e+00,0,2.000000000000e+00
Ge,Tl,3.781533623830e-02,2.132538054684e-03,2.244397415491e-01,0,2.000000000000e+00
Ge,Pb,2.368430091194e-01,2.710048259809e-01,1.196128110026e+00,1,2.000000000000e+00
Ge,Bi,1.630730114374e-01,1.807414789843e-01,4.178637533474e+00,0,2.000000000000e+00
Ge,Po,-2.672103466219e-02,-7.702042068905e-02,-1.745400443465e-01,0,2.000000000000e+00
Ge,At,-1.957044668708e-01,-3.037600250434e-01,-4.570448435737e+00,0,2.000000000000e+00
Ge,Rn,-2.175159415090e-01,-5.730931881745e-02,-1.744900689402e+00,0,2.000000000000e+00
Ge,Fr,-2.750512812675e-02,-1.153420359205e-02,-7.689550397970e-01,0,3.000000000000e+00
Ge,Ra,-3.237460337697e-02,-3.867394346665e-02,-2.027634941154e-01,0,3.000000000000e+00
Ge,Ac,-4.386282535630e-02,-8.541686691542e-02,-3.653598435023e-01,0,3.000000000000e+00
Ge,Th,1.788884061772e-01,5.150726808457e-01,3.898104824344e+00,0,3.000000000000e+00
Ge,Pa,-5.363894471746e-01,-7.184191810929e-01,-6.684631075062e+00,0,3.000000000000e+00
Ge,U,-5.234470658819e-01,-7.024207991750e-01,-6.536922579031e+00,0,3.000000000000e+00
Ge,Np,-5.314550550492e-01,-7.204824040391e-01,-6.625198988865e+00,0,3.000000000000e+00
Ge,Pu,-5.222429516294e-01,-7.134299158495e-01,-6.510774293121e+00,0,3.000000000000e+00
Ge,Am,-5.299705415379e-01,-7.299537218148e-01,-6.892181220363e+00,0,3.000000000000e+00
Ge,Cm,-5.058062756680e-01,-7.023133059246e-01,-6.335910097570e+00,0,3.000000000000e+00
Ge,Bk,-5.223282693026e-01,-7.057004207059e-01,-6.515371311234e+00,0,3.000000000000e+00
Ge,Cf,-5.396553605372e-01,-7.320532694748e-01,-6.898911774096e+00,0,3.000000000000e+00
Ge,Es,-5.600660491776e-01,-7.364674349256e-01,-7.648505951048e+00,0,3.000000000000e+00
Ge,Fm,-5.430064831140e-01,-6.825107624480e-01,-1.052004270284e+01,0,3.000000000000e+00
Ge,Md,-5.430572232282e-01,-6.821172744173e-01,-1.052364661684e+01,0,3.000000000000e+00
Ge,No,-5.430733625196e-01,-6.819176409189e-01,-1.052541768314e+01,0,3.000000000000e+00
Ge,Lr,-5.381453558156e-01,-6.866106345655e-01,-1.045622768290e+01,0,3.000000000000e+00
Ge,Rf,-5.423059977669e-01,-6.843550775013e-01,-1.050037562933e+01,0,3.000000000000e+00
Ge,Db,-5.430741034426e-01,-6.809633066192e-01,-1.053342866911e+01,0,3.000000000000e+00
Ge,Sg,-5.412365944193e-01,-6.747549063327e-01,-1.057461625761e+01,0,3.000000000000e+00
Ge,Bh,-5.416318974919e-01,-6.756477820650e-01,-1.056946780905e+01,0,3.000000000000e+00
Ge,Hs,-5.419806178065e-01,-6.765078096355e-01,-1.056431936048e+01,0,3.000000000000e+00
As,Se,8.169662032726e-01,7.799696750024e-01,3.096422384746e+00,0,0.000000000000e+00
As,Br,3.294067496551e-01,4.373824988781e-01,2.009228211142e+00,0,0.000000000000e+00
As,Kr,-1.460807929346e-01,1.423843406311e-01,-1.910605457878e+00,0,0.000000000000e+00
As,Rb,1.685081719360e-01,3.007424647404e-01,7.009089094681e-01,0,1.000000000000e+00
As,Sr,6.558138891732e-02,2.961457697781e-01,2.493626698969e-01,0,1.000000000000e+00
As,Y,-1.496907466749e-01,1.527864960159e-01,-4.178379702010e+00,0,1.000000000000e+00
As,Zr,3.253242294831e-01,4.653259256602e-01,1.726117128359e+00,0,1.000000000000e+00
As,Nb,9.323810814682e-02,-1.260023455450e-01,9.084380206270e-01,0,1.000000000000e+00
As,Mo,-1.712370257982e-01,8.686526058588e-02,-5.172129911803e+00,0,1.000000000000e+00
As,Tc,3.640597145820e-01,5.092374431753e-01,1.654027069549e+00,0,1.000000000000e+00
As,Ru,3.560643584985e-01,5.084675524622e-01,1.669546865386e+00,0,1.000000000000e+00
As,Rh,4.908521845098e-01,6.757370475043e-01,2.486539325158e+00,0,1.000000000000e+00
As,Pd,1.037094696919e-01,-1.219451757220e-01,1.011660507457e+00,0,1.000000000000e+00
As,Ag,4.697463415958e-01,6.032318573640e-01,1.628895581785e+00,0,1.000000000000e+00
As,Cd,6.243628787425e-01,7.443830443129e-01,2.122859659014e+00,0,1.000000000000e+00
As,In,4.906709371863e-01,6.110343386659e-01,2.041833655503e+00,0,1.000000000000e+00
As,Sn,6.861446630288e-01,7.082156817612e-01,2.274269956721e+00,0,1.000000000000e+00
As,Sb,7.741158983177e-01,9.261020909716e-01,2.774987067599e+00,1,1.000000000000e+00
As,Te,8.144707040801e-01,7.787683121132e-01,2.917289619374e+00,0,1.000000000000e+00
As,I,5.206718239943e-01,5.314999475809e-01,2.004777261789e+00,0,1.000000000000e+00
As,Xe,-1.322131386188e-01,1.555264933694e-01,-1.093575388967e+00,0,1.000000000000e+00
As,Cs,1.930847977692e-01,3.348085859027e-01,8.265710358869e-01,0,2.000000000000e+00
As,Ba,-1.129107433219e-01,9.217396400875e-02,-6.634025938356e-01,0,2.000000000000e+00
As,La,2.936130898128e-01,4.228139757267e-01,1.464795204435e+00,0,2.000000000000e+00
As,Ce,-1.462404884873e-01,-1.317108704491e-01,-1.123080466890e+00,0,2.000000000000e+00
As,Pr,1.565046312754e-01,2.678785777741e-01,9.134295470680e-01,0,2.000000000000e+00
As,Nd,-4.650784226673e-02,7.524138949424e-03,-3.000734633871e-01,0,2.000000000000e+00
As,Pm,3.987408494271e-01,5.292840475079e-01,2.264206031977e+00,0,2.000000000000e+00
As,Sm,1.752278648913e-01,2.451707492600e-01,9.892229855847e-01,0,2.000000000000e+00
As,Eu,-4.479148022754e-02,2.009210810020e-01,-2.744658898843e-01,0,2.000000000000e+00
As,Gd,6.670606701481e-02,1.098256432418e-01,3.796393406478e-01,0,2.000000000000e+00
As,Tb,6.004823417923e-02,1.083313917596e-01,3.636044594954e-01,0,2.000000000000e+00
As,Dy,-9.417650352641e-02,1.916326017965e-02,-6.138677137485e-01,0,2.000000000000e+00
As,Ho,3.061901400673e-01,4.815282059216e-01,1.616431234291e+00,0,2.000000000000e+00
As,Er,-6.596682934865e-02,6.043974416449e-02,-4.165260790073e-01,0,2.000000000000e+00
As,Tm,-1.793598572559e-01,1.016931166451e-01,-1.173337810060e+00,0,2.000000000000e+00
As,Yb,4.945669705663e-01,7.222094205077e-01,1.881287536424e+00,0,2.000000000000e+00
As,Lu,5.118089505821e-01,6.669610043092e-01,2.432009251431e+00,0,2.000000000000e+00
As,Hf,-2.652302299987e-01,-7.639262724843e-02,-2.978556875037e+00,0,2.000000000000e+00
As,Ta,3.562241281141e-01,4.937193795693e-01,1.709731840160e+00,0,2.000000000000e+00
As,W,-3.247390625885e-01,-1.576260983829e-01,-3.652327532535e+00,0,2.000000000000e+00
As,Re,3.996127311830e-01,6.303985645838e-01,1.634415766112e+00,0,2.000000000000e+00
As,Os,4.625321889867e-01,6.340928736684e-01,2.057088284428e+00,0,2.000000000000e+00
As,Ir,5.619370575929e-01,7.166352989061e-01,2.374475738662e+00,0,2.000000000000e+00
As,Pt,7.037792642359e-01,8.418509875889e-01,2.533585815924e+00,0,2.000000000000e+00
As,Au,8.942835578752e-01,9.210501025172e-01,3.495369697961e+00,0,2.000000000000e+00
As,Hg,1.642500896888e-01,4.014201681939e-01,7.984081602330e-01,0,2.000000000000e+00
As,Tl,7.067163009061e-01,8.152388304490e-01,2.897621235693e+00,0,2.000000000000e+00
As,Pb,6.746737425501e-01,6.542260029343e-01,2.353833005849e+00,0,2.000000000000e+00
As,Bi,-9.543516004477e-02,7.385427565957e-02,-1.689373701219e+00,1,2.000000000000e+00
As,Po,8.190519389822e-01,9.094944712956e-01,3.695880901615e+00,0,2.000000000000e+00
As,At,3.586542929763e-01,3.763237893345e-01,5.786271695832e+00,0,2.000000000000e+00
As,Rn,3.909474846403e-01,7.374701783463e-01,2.166520283972e+00,0,2.000000000000e+00
As,Fr,4.353965700719e-02,4.711354848741e-01,8.408857488857e-01,0,3.000000000000e+00
As,Ra,4.100459866003e-01,4.616568114492e-01,1.774118354415e+00,0,3.000000000000e+00
As,Ac,3.842032309126e-01,5.139278975857e-01,2.210802444163e+00,0,3.000000000000e+00
As,Th,-2.905575007208e-01,-2.259699412206e-01,-4.373892687737e+00,0,3.000000000000e+00
As,Pa,-1.589334077979e-01,-5.908653833368e-01,-1.368286768900e+00,0,3.000000000000e+00
As,U,-1.767891239143e-01,-6.089478200972e-01,-1.525179041438e+00,0,3.000000000000e+00
As,Np,-1.322712440520e-01,-5.650292986127e-01,-1.139101795165e+00,0,3.000000000000e+00
As,Pu,-1.507416041141e-01,-5.827839476240e-01,-1.298248706888e+00,0,3.000000000000e+00
As,Am,-5.876338674159e-02,-4.694584548680e-01,-5.279301793361e-01,0,3.000000000000e+00
As,Cm,-1.632623140808e-01,-5.963531990660e-01,-1.412782979680e+00,0,3.000000000000e+00
As,Bk,-1.664423620535e-01,-6.007954095215e-01,-1.434247903835e+00,0,3.000000000000e+00
As,Cf,-7.523974792192e-02,-4.973604649776e-01,-6.644711675495e-01,0,3.000000000000e+00
As,Es,-1.854025012189e-02,-4.123978640211e-01,-1.749112181303e-01,0,3.000000000000e+00
As,Fm,-3.486275774818e-01,-6.294788757883e-01,-4.665937739891e+00,0,3.000000000000e+00
As,Md,-3.473426925988e-01,-6.283995911447e-01,-4.649899233070e+00,0,3.000000000000e+00
As,No,-3.467058884778e-01,-6.278635473152e-01,-4.642017452576e+00,0,3.000000000000e+00
As,Lr,-3.687731125437e-01,-6.459429627134e-01,-4.949933871377e+00,0,3.000000000000e+00
As,Rf,-3.553733859338e-01,-6.350929270146e-01,-4.753462162825e+00,0,3.000000000000e+00
As,Db,-3.437819552690e-01,-6.253927477547e-01,-4.606366143128e+00,0,3.000000000000e+00
As,Sg,-3.277038395653e-01,-6.115397614503e-01,-4.423068922323e+00,0,3.000000000000e+00
As,Bh,-3.298025494879e-01,-6.133729396226e-01,-4.445981074923e+00,0,3.000000000000e+00
As,Hs,-3.318772625384e-01,-6.151778918183e-01,-4.468893227524e+00,0,3.000000000000e+00
Se,Br,5.491376901668e-01,7.246815184130e-01,3.854502758096e+00,0,0.000000000000e+00
Se,Kr,-8.471535328872e-02,3.863976028958e-01,-1.275059223891e+00,0,0.000000000000e+00
Se,Rb,1.977177283728e-01,4.328709193032e-01,9.464039842520e-01,0,1.000000000000e+00
Se,Sr,2.001410493062e-01,5.087824479732e-01,8.757443337566e-01,0,1.000000000000e+00
Se,Y,-1.324205342920e-01,1.499642272697e-01,-4.253619309258e+00,0,1.000000000000e+00
Se,Zr,2.059385189975e-01,1.822383605335e-01,1.257424077271e+00,0,1.000000000000e+00
Se,Nb,-1.421435669128e-01,-3.436364686957e-01,-1.593747047956e+00,0,1.000000000000e+00
Se,Mo,-1.556903901992e-01,-7.249589709482e-03,-5.411577600034e+00,0,1.000000000000e+00
Se,Tc,2.487236701276e-01,2.233512299867e-01,1.300401436631e+00,0,1.000000000000e+00
Se,Ru,2.522762785367e-01,2.345211314935e-01,1.361246766984e+00,0,1.000000000000e+00
Se,Rh,3.245802934001e-01,3.346259591835e-01,1.892156643791e+00,0,1.000000000000e+00
Se,Pd,-1.379253374711e-01,-3.442294979473e-01,-1.548284524314e+00,0,1.000000000000e+00
Se,Ag,3.780267017005e-01,7.278412198903e-01,1.508490746569e+00,0,1.000000000000e+00
Se,Cd,5.906751539691e-01,8.556804114864e-01,2.311124000018e+00,0,1.000000000000e+00
Se,In,5.604536364546e-01,6.888159254131e-01,2.683861181015e+00,0,1.000000000000e+00
Se,Sn,8.569408095000e-01,8.912781981894e-01,3.268642962148e+00,0,1.000000000000e+00
Se,Sb,7.594554304754e-01,8.256935897356e-01,3.132907721465e+00,0,1.000000000000e+00
Se,Te,9.482683161739e-01,9.637000653617e-01,3.908639832573e+00,1,1.000000000000e+00
Se,I,7.721463731809e-01,9.005106336840e-01,3.421306809272e+00,0,1.000000000000e+00
Se,Xe,-3.808183558384e-02,4.364116209028e-01,-3.624785575437e-01,0,1.000000000000e+00
Se,Cs,1.597928817620e-01,4.293356819916e-01,7.871905374430e-01,0,2.000000000000e+00
Se,Ba,-3.575403534197e-03,2.594550303741e-01,-2.417448875794e-02,0,2.000000000000e+00
Se,La,1.800043540236e-01,1.529651749459e-01,1.033415189881e+00,0,2.000000000000e+00
Se,Ce,-1.238639272648e-01,-1.698235457678e-01,-1.094657923835e+00,0,2.000000000000e+00
Se,Pr,2.919357802437e-02,9.671645408438e-04,1.960764895455e-01,0,2.000000000000e+00
Se,Nd,-7.502668567793e-02,-1.058174817994e-01,-5.570670823708e-01,0,2.000000000000e+00
Se,Pm,1.732891438595e-01,1.078081915091e-01,1.132366216558e+00,0,2.000000000000e+00
Se,Sm,9.603166287477e-02,2.878789368134e-02,6.238724583043e-01,0,2.000000000000e+00
Se,Eu,-6.552996311860e-02,5.169333560469e-02,-4.620864376485e-01,0,2.000000000000e+00
Se,Gd,5.379386246991e-02,-1.230635725402e-02,3.523132185212e-01,0,2.000000000000e+00
Se,Tb,1.545602149683e-02,-4.400802076876e-02,1.077003235440e-01,0,2.000000000000e+00
Se,Dy,-8.352389458764e-02,-6.818297757344e-02,-6.265176367183e-01,0,2.000000000000e+00
Se,Ho,1.533027459344e-01,1.647026260758e-01,9.313358074444e-01,0,2.000000000000e+00
Se,Er,-5.980799873067e-02,-4.106462136216e-02,-4.345764547194e-01,0,2.000000000000e+00
Se,Tm,-1.645987774591e-01,-2.497498265838e-02,-1.239123963487e+00,0,2.000000000000e+00
Se,Yb,2.422671347164e-01,3.329426478951e-01,1.060510339304e+00,0,2.000000000000e+00
Se,Lu,3.737952051030e-01,3.539298934376e-01,2.044002425092e+00,0,2.000000000000e+00
Se,Hf,-2.898744631916e-01,1.726540488011e-02,-3.746132785667e+00,0,2.000000000000e+00
Se,Ta,2.379234624355e-01,2.033472578123e-01,1.314111673891e+00,0,2.000000000000e+00
Se,W,-3.150567562324e-01,-1.849905563088e-02,-4.077691034377e+00,0,2.000000000000e+00
Se,Re,2.656821367201e-01,3.187589699788e-01,1.250477601403e+00,0,2.000000000000e+00
Se,Os,3.151361013010e-01,2.994913127557e-01,1.612870361269e+00,0,2.000000000000e+00
Se,Ir,3.776674064659e-01,3.486468470328e-01,1.836453362955e+00,0,2.000000000000e+00
Se,Pt,6.654091132002e-01,6.605231422046e-01,2.756628432151e+00,0,2.000000000000e+00
Se,Au,7.157375721790e-01,6.016161437389e-01,3.219304238177e+00,0,2.000000000000e+00
Se,Hg,2.734949318402e-01,6.999386659648e-01,1.529885642854e+00,0,2.000000000000e+00
Se,Tl,6.287883174048e-01,6.600331966991e-01,2.966820735640e+00,0,2.000000000000e+00
Se,Pb,8.237310364722e-01,8.819643359327e-01,3.307178258093e+00,0,2.000000000000e+00
Se,Bi,-4.456473040749e-02,1.631678670363e-01,-9.078183168919e-01,0,2.000000000000e+00
Se,Po,6.207697911364e-01,5.810871585406e-01,3.223498214685e+00,1,2.000000000000e+00
Se,At,-7.719640035976e-03,-1.890562127101e-01,-1.433211132813e-01,0,2.000000000000e+00
Se,Rn,9.842260277464e-02,4.882043104199e-01,6.276673187812e-01,0,2.000000000000e+00
Se,Fr,5.697770148504e-03,2.286271205851e-01,1.266331029912e-01,0,3.000000000000e+00
Se,Ra,4.002725655728e-01,5.065421540830e-01,1.992948989524e+00,0,3.000000000000e+00
Se,Ac,2.797288926659e-01,3.244079487270e-01,1.852322423025e+00,0,3.000000000000e+00
Se,Th,-1.442283296932e-01,-3.196167286637e-02,-2.498486118558e+00,0,3.000000000000e+00
Se,Pa,-2.979555361103e-01,-6.481705324834e-01,-2.951914169246e+00,0,3.000000000000e+00
Se,U,-2.779540960589e-01,-6.248091941074e-01,-2.759489195545e+00,0,3.000000000000e+00
Se,Np,-2.921807714608e-01,-6.510638632070e-01,-2.895603307540e+00,0,3.000000000000e+00
Se,Pu,-2.874120375650e-01,-6.446647328563e-01,-2.848525124139e+00,0,3.000000000000e+00
Se,Am,-3.197616988760e-01,-6.824859742809e-01,-3.305875156205e+00,0,3.000000000000e+00
Se,Cm,-2.750813769685e-01,-6.329891367160e-01,-2.739309038147e+00,0,3.000000000000e+00
Se,Bk,-2.784252179347e-01,-6.299448919798e-01,-2.760954542125e+00,0,3.000000000000e+00
Se,Cf,-3.084990505618e-01,-6.724935875110e-01,-3.135255767643e+00,0,3.000000000000e+00
Se,Es,-3.383325790906e-01,-6.857489316987e-01,-3.673129409764e+00,0,3.000000000000e+00
Se,Fm,-3.972149121108e-01,-6.107392846333e-01,-6.117769079993e+00,0,3.000000000000e+00
Se,Md,-3.957809971833e-01,-6.092437556334e-01,-6.097202904223e+00,0,3.000000000000e+00
Se,No,-3.950702001356e-01,-6.085034027801e-01,-6.087096097846e+00,0,3.000000000000e+00
Se,Lr,-4.196375497861e-01,-6.346513519671e-01,-6.481937292365e+00,0,3.000000000000e+00
Se,Rf,-4.047367921551e-01,-6.186353673370e-01,-6.230001639191e+00,0,3.000000000000e+00
Se,Db,-3.918054489036e-01,-6.051105954780e-01,-6.041380427135e+00,0,3.000000000000e+00
Se,Sg,-3.738262836576e-01,-5.865833548280e-01,-5.806338418343e+00,0,3.000000000000e+00
Se,Bh,-3.761754172760e-01,-5.889939151229e-01,-5.835718669442e+00,0,3.000000000000e+00
Se,Hs,-3.784970748611e-01,-5.913783852388e-01,-5.865098920541e+00,0,3.000000000000e+00
Br,Kr,1.842746097253e-01,5.467295753971e-01,4.463488262296e+00,0,0.000000000000e+00
Br,Rb,-2.012520710805e-01,1.264421266297e-01,-1.550286524973e+00,0,1.000000000000e+00
Br,Sr,-4.845630303220e-02,2.959413907107e-01,-3.412181360171e-01,0,1.000000000000e+00
Br,Y,8.948731797017e-03,3.214388605909e-01,4.625998002445e-01,0,1.000000000000e+00
Br,Zr,-2.739195949228e-01,-1.671758679079e-01,-2.691584096179e+00,0,1.000000000000e+00
Br,Nb,-4.227528457978e-01,-4.497546330580e-01,-7.628152903944e+00,0,1.000000000000e+00
Br,Mo,8.979751182887e-02,2.677053613555e-01,5.023044809352e+00,0,1.000000000000e+00
Br,Tc,-2.260545133835e-01,-1.091267423090e-01,-1.902016024901e+00,0,1.000000000000e+00
Br,Ru,-2.170738324603e-01,-8.809623898084e-02,-1.884987980168e+00,0,1.000000000000e+00
Br,Rh,-2.032939730819e-01,-6.680045643722e-02,-1.907216995076e+00,0,1.000000000000e+00
Br,Pd,-4.200749022755e-01,-4.505666381570e-01,-7.588817671289e+00,0,1.000000000000e+00
Br,Ag,1.995010062205e-01,4.678518383089e-01,1.281167549103e+00,0,1.000000000000e+00
Br,Cd,3.318828407771e-01,6.071524599275e-01,2.089777308424e+00,0,1.000000000000e+00
Br,In,3.501326682067e-01,4.806290394536e-01,2.698321269602e+00,0,1.000000000000e+00
Br,Sn,2.856058103383e-01,5.320538061982e-01,1.753171344906e+00,0,1.000000000000e+00
Br,Sb,4.498580832009e-01,4.848660646952e-01,2.986493030729e+00,0,1.000000000000e+00
Br,Te,4.234819138745e-01,6.267264342149e-01,2.809117767513e+00,0,1.000000000000e+00
Br,I,5.591851126288e-01,7.530378749154e-01,3.987389421384e+00,1,1.000000000000e+00
Br,Xe,2.730820611745e-01,5.665841182261e-01,4.183100371474e+00,0,1.000000000000e+00
Br,Cs,-2.899414401382e-01,6.769993607159e-02,-2.298652881262e+00,0,2.000000000000e+00
Br,Ba,3.912482875991e-01,5.195353024315e-01,4.257212699455e+00,0,2.000000000000e+00
Br,La,-2.719447574190e-01,-1.523292728252e-01,-2.512541174348e+00,0,2.000000000000e+00
Br,Ce,-2.653892228299e-01,-1.551841849704e-01,-3.774483471766e+00,0,2.000000000000e+00
Br,Pr,-3.499867385623e-01,-2.444812718643e-01,-3.782948694571e+00,0,2.000000000000e+00
Br,Nd,-2.896582842948e-01,-1.708439725042e-01,-3.461133528292e+00,0,2.000000000000e+00
Br,Pm,-2.904112502401e-01,-2.218048629150e-01,-3.054004343142e+00,0,2.000000000000e+00
Br,Sm,-2.798148414328e-01,-1.808196719118e-01,-2.925450649164e+00,0,2.000000000000e+00
Br,Eu,-1.722553194937e-01,-4.975946150390e-02,-1.954774238393e+00,0,2.000000000000e+00
Br,Gd,-2.431206200584e-01,-1.297856492513e-01,-2.562469295571e+00,0,2.000000000000e+00
Br,Tb,-2.975313173228e-01,-1.835014160732e-01,-3.336511652446e+00,0,2.000000000000e+00
Br,Dy,-2.231389882985e-01,-1.140390271529e-01,-2.693634650374e+00,0,2.000000000000e+00
Br,Ho,-3.141004887650e-01,-1.952337736830e-01,-3.070899791836e+00,0,2.000000000000e+00
Br,Er,-2.173863721642e-01,-1.092961368572e-01,-2.542025501131e+00,0,2.000000000000e+00
Br,Tm,1.309677867173e-01,1.463483841518e-01,1.586694458174e+00,0,2.000000000000e+00
Br,Yb,-1.649968922550e-01,2.162816670211e-02,-1.162349770619e+00,0,2.000000000000e+00
Br,Lu,-1.485658727625e-01,-2.639842038756e-02,-1.307396762394e+00,0,2.000000000000e+00
Br,Hf,-2.675406748577e-01,-2.746663885350e-02,-5.564212327886e+00,0,2.000000000000e+00
Br,Ta,-2.327317821276e-01,-1.270407852492e-01,-2.068670698771e+00,0,2.000000000000e+00
Br,W,-2.375956097507e-01,6.216356892779e-03,-4.948853487303e+00,0,2.000000000000e+00
Br,Re,-1.618242099183e-01,8.848605016021e-04,-1.225738205330e+00,0,2.000000000000e+00
Br,Os,-1.714750559752e-01,-3.693930759976e-02,-1.412351913345e+00,0,2.000000000000e+00
Br,Ir,-1.336201339260e-01,-1.064567517721e-03,-1.045641873655e+00,0,2.000000000000e+00
Br,Pt,1.024839673201e-01,2.702090341109e-01,6.832601342275e-01,0,2.000000000000e+00
Br,Au,1.558630699127e-01,2.008721582554e-01,1.128215592015e+00,0,2.000000000000e+00
Br,Hg,3.679773384904e-01,6.756903504540e-01,3.312618524143e+00,0,2.000000000000e+00
Br,Tl,2.229637513512e-02,2.056253830299e-01,1.693018759320e-01,0,2.000000000000e+00
Br,Pb,2.484584326755e-01,5.170908086719e-01,1.605338354069e+00,0,2.000000000000e+00
Br,Bi,5.581338999712e-01,6.475861804507e-01,1.829728804592e+01,0,2.000000000000e+00
Br,Po,5.624726417884e-02,1.798338174892e-01,4.700444499120e-01,0,2.000000000000e+00
Br,At,-1.370152216899e-01,-2.813564417806e-01,-4.093762155368e+00,1,2.000000000000e+00
Br,Rn,1.094341905866e-01,3.602426971158e-01,1.123125704341e+00,0,2.000000000000e+00
Br,Fr,-7.924932914151e-02,-4.551946858730e-02,-2.834513852693e+00,0,3.000000000000e+00
Br,Ra,-1.484605311757e-01,9.155711343130e-02,-1.189575562951e+00,0,3.000000000000e+00
Br,Ac,-2.540653968226e-01,-1.083042765526e-01,-2.707481157901e+00,0,3.000000000000e+00
Br,Th,-1.409389142302e-01,-8.641259992674e-03,-3.929144078081e+00,0,3.000000000000e+00
Br,Pa,-3.427485409130e-01,-5.247365188019e-01,-5.464727959054e+00,0,3.000000000000e+00
Br,U,-3.154795001442e-01,-4.963795385347e-01,-5.040428164159e+00,0,3.000000000000e+00
Br,Np,-3.331722443381e-01,-5.276596127874e-01,-5.313698549809e+00,0,3.000000000000e+00
Br,Pu,-3.353240792003e-01,-5.229261384495e-01,-5.348358464277e+00,0,3.000000000000e+00
Br,Am,-3.716667596540e-01,-5.764980200335e-01,-6.183785169640e+00,0,3.000000000000e+00
Br,Cm,-3.264292821948e-01,-5.115550634086e-01,-5.231299885649e+00,0,3.000000000000e+00
Br,Bk,-3.183395599651e-01,-5.028949370385e-01,-5.080213515205e+00,0,3.000000000000e+00
Br,Cf,-3.501140211704e-01,-5.573905404294e-01,-5.726236924673e+00,0,3.000000000000e+00
Br,Es,-3.639014425090e-01,-5.769581356672e-01,-6.357946266152e+00,0,3.000000000000e+00
Br,Fm,-3.174663266249e-01,-4.582469408745e-01,-7.868752196625e+00,0,3.000000000000e+00
Br,Md,-3.146508689613e-01,-4.558999745857e-01,-7.800910779952e+00,0,3.000000000000e+00
Br,No,-3.132627180834e-01,-4.547427617474e-01,-7.767571569474e+00,0,3.000000000000e+00
Br,Lr,-3.648695053151e-01,-4.978734895221e-01,-9.070029853282e+00,0,3.000000000000e+00
Br,Rf,-3.325959155810e-01,-4.708619931141e-01,-8.238972499040e+00,0,3.000000000000e+00
Br,Db,-3.069477477604e-01,-4.494774549314e-01,-7.616769791840e+00,0,3.000000000000e+00
Br,Sg,-2.736996875427e-01,-4.216806997863e-01,-6.841439315579e+00,0,3.000000000000e+00
Br,Bh,-2.779149785211e-01,-4.252157261113e-01,-6.938355625111e+00,0,3.000000000000e+00
Br,Hs,-2.821157996551e-01,-4.287347155907e-01,-7.035271934644e+00,0,3.000000000000e+00
Kr,Rb,-2.974279777587e-01,-1.197237731532e-01,-4.912861884438e+00,0,1.000000000000e+00
